addrcode,ngsv_bin,ngsv_bowl,ngsv_bucket,ngsv_cup,ngsv_jar,ngsv_pottedplant,ngsv_tire,ngsv_vase,ngsv_total,n_bin,n_bowl,n_bucket,n_cup,n_jar,n_pottedplant,n_tire,n_vase,n_total,bin,bowl,bucket,cup,jar,pottedplant,tire,vase,total,a_bin,a_bowl,a_cup,a_bucket,a_jar,a_pottedplant,a_tire,a_vase,a_total,population,cases,normalized_cases,area,image_area,land_area,pop_density,predicted,error,norm_error
801215,0.2552648373,0,2.9993618379,0,1.212507977,3.1908104659,1.0848755584,0,8.7428206765,0.1305483029,0,1.5339425587,0,0.6201044386,1.6318537859,0.5548302872,0,4.4712793734,4,0,47,0,19,50,17,0,137,0.022737608,0,0,0.267166894,0.108003638,0.2842201,0.096634834,0,0.7787630741,3064,5,16.318537859,175.92,15.67,175.92,17.4170077308,24.1720612469,7.8535233879,0.1939591797
801216,0.363372093,0.121124031,7.0736434109,0.0484496124,0.7751937984,2.761627907,0.6298449612,0,11.773255814,0.3141361257,0.1047120419,6.1151832461,0.0418848168,0.6701570681,2.387434555,0.5445026178,0,10.1780104712,15,5,292,2,32,114,26,0,486,0.0601974476,0.0200658159,0.0080263264,1.1718436472,0.1284212216,0.457500602,0.1043422426,0,1.9503973032,4775,25,52.3560209424,249.18,41.28,249.18,19.1628541617,24.6457604684,27.710260474,0.3598651871
801217,0.1218026797,0.0406008932,1.5834348356,0.0203004466,0.6902151847,2.0706455542,0.4466098254,0,4.9736094194,0.1693002257,0.0564334086,2.2009029345,0.0282167043,0.9593679458,2.8781038375,0.6207674944,0,6.9130925508,6,2,78,1,34,102,22,0,245,0.0192789666,0.0064263222,0.0032131611,0.2506265664,0.1092474777,0.327742433,0.0706895444,0,0.7872244714,3544,8,22.5733634312,311.22,49.26,311.22,11.3874429664,15.4836394166,7.0897240146,0.1862922323
801218,0.2049180328,0.078814628,4.7446406053,0.078814628,0.3783102144,2.0176544767,0.3625472888,0,7.8656998739,0.2621496269,0.1008267796,6.0697721315,0.1008267796,0.483968542,2.5811655576,0.4638031861,0,10.0625126033,13,5,301,5,24,128,23,0,499,0.0381522569,0.0146739449,0.0146739449,0.8833714856,0.0704349357,0.3756529905,0.0675001467,0,1.4644597053,4959,18,36.2976406534,340.74,63.44,340.74,14.5536185948,35.2493354457,1.0483052077,0.0146519848
801301,0.8307826847,0.0874508089,2.5797988631,0,0,2.0550940096,2.0113686052,0,7.5644949716,0.0719152157,0.0075700227,0.2233156699,0,0,0.1778955337,0.1741105223,0,0.6548069644,19,2,59,0,0,47,46,0,173,0.0172593905,0.0018167779,0,0.0535949494,0,0.0426942817,0.0417858927,0,0.1571512922,26420,78,29.5230885693,1100.85,22.87,1100.85,23.9996366444,40.1745420781,10.6514535088,0.1528237533
801303,1.5764094955,0.0741839763,2.7077151335,0.0556379822,0.556379822,4.8034124629,1.1683976261,0,10.9421364985,0.7683963117,0.0361598264,1.3198336648,0.0271198698,0.2711986982,2.3413487615,0.5695172663,0,5.3335743988,85,4,146,3,30,259,63,0,590,0.2880184332,0.0135538086,0.0101653565,0.4947140146,0.1016535647,0.8776091082,0.2134724858,0,1.9991867715,11062,31,28.0238654854,295.12,53.92,295.12,37.4830577392,42.7945085346,14.7706430492,0.2085707735
801304,0.9340944473,0.1037882719,2.802283342,0,0.051894136,1.2454592631,0.4151530877,0,5.552672548,0.4030452306,0.0447828034,1.2091356919,0,0.0223914017,0.5373936408,0.1791312136,0,2.3958799821,18,2,54,0,1,24,8,0,107,0.0648695401,0.0072077267,0,0.1946086204,0.0036038633,0.0864927202,0.0288309067,0,0.3856133775,4466,13,29.1088222123,277.48,19.27,277.48,16.0948536831,40.4386854077,11.3298631954,0.1629082563
801305,0.0521444401,0.01303611,0.7169860514,0.01303611,0.1564333203,2.7245469952,0.5735888411,0.02607222,4.2758440881,0.0312280428,0.0078070107,0.4293855883,0.0078070107,0.0936841283,1.6316652354,0.3435084706,0.0156140214,2.5606995082,4,1,55,1,12,209,44,2,328,0.0041196766,0.0010299192,0.0010299192,0.0566455533,0.0123590298,0.2152531026,0.0453164427,0.0020598383,0.3378134816,12809,59,46.0613631041,970.95,76.71,970.95,13.1922344096,50.8653204869,4.8039573828,0.0495627954
801306,1.2243113249,0.0874508089,4.5474420638,0.0437254045,0.4809794491,5.2033231307,1.6615653695,0,13.2487975514,0.334648022,0.0239034301,1.2429783674,0.0119517151,0.1314688658,1.4222540935,0.4541651727,0,3.6213696665,28,2,104,1,11,119,38,0,303,0.0997044475,0.0071217463,0.0035608731,0.3703308051,0.0391696044,0.423743902,0.1353131788,0,1.0789445572,8367,31,37.0503167204,280.83,22.87,280.83,29.793825446,42.6138202608,5.5635035403,0.06983699
801401,2.6379258366,0.0150738619,2.4268917697,0.0150738619,0.2261079289,3.2861018993,0.6331022008,0,9.2402773591,1.1297611362,0.0064557779,1.0393802453,0.0064557779,0.0968366688,1.4073595868,0.2711426727,0,3.9573918657,175,1,161,1,15,218,42,0,613,0.4817486098,0.0027528492,0.0027528492,0.443208721,0.041292738,0.6001211254,0.1156196664,0,1.6874965589,15490,69,44.5448676566,363.26,66.34,363.26,42.6416340913,46.5032983408,1.9584306843,0.0215098312
801402,0.1118707272,0.0248601616,0.9695463021,0.0372902424,0.1615910503,1.6159105034,0.9446861405,0.0124300808,3.8781852082,0.0784245382,0.0174276751,0.6796793308,0.0261415127,0.1132798885,1.1327988846,0.6622516556,0.0087138376,2.7187173231,9,2,78,3,13,130,76,1,312,0.0175168843,0.003892641,0.0058389614,0.1518129975,0.0253021663,0.2530216625,0.1479203566,0.0019463205,0.6072519901,11476,39,33.9839665389,513.79,80.45,513.79,22.3359738415,43.3085981181,9.3246315792,0.120640732
801403,0.7014590348,0.0561167228,2.2166105499,0.0841750842,0.2805836139,3.4231200898,1.0662177329,0,7.8282828283,0.3752063635,0.0300165091,1.1856521087,0.0450247636,0.1500825454,1.8310070539,0.5703136725,0,4.1873030167,25,2,79,3,10,122,38,0,279,0.0332681278,0.0026614502,0.0039921753,0.1051272839,0.0133072511,0.1623484637,0.0505675543,0,0.3712723063,6663,20,30.01650908,751.47,35.64,751.47,8.866621422,44.443116571,14.426607491,0.1937507389
801404,2.3565891473,0.015503876,2.2945736434,0.0310077519,0.2325581395,2.3875968992,0.9147286822,0,8.2325581395,1.2284813707,0.0080821143,1.1961529136,0.0161642286,0.1212317142,1.2446455993,0.4768447426,0,4.2916026833,152,1,148,2,15,154,59,0,531,0.4117567385,0.0027089259,0.0054178518,0.4009210348,0.0406338887,0.4171745903,0.1598266287,0,1.4384396587,12373,43,34.7530914087,369.15,64.5,369.15,33.5175402953,43.9666996728,9.213608264,0.1170430985
801405,3.4232365145,0.020746888,2.1784232365,0.0414937759,0.2489626556,2.6970954357,0.8298755187,0,9.4398340249,2.1596858639,0.0130890052,1.3743455497,0.0261780105,0.1570680628,1.7015706806,0.5235602094,0,5.9554973822,165,1,105,2,12,130,40,0,455,0.3431708991,0.0020798236,0.0041596473,0.2183814813,0.0249578836,0.270377072,0.0831929452,0,0.9463197521,7640,34,44.502617801,480.81,48.2,480.81,15.8898525405,46.6749804053,2.1723626042,0.0238256178
801406,0.7246376812,0,0.7648953301,0,0,0.3220611916,0.1207729469,0,1.9323671498,0.1776549546,0,0.1875246743,0,0,0.0789577576,0.0296091591,0,0.4737465456,18,0,19,0,0,8,3,0,48,0.0149678192,0,0,0.0157993647,0,0.0066523641,0.0024946365,0,0.0399141845,10132,42,41.4528227398,1202.58,24.84,1202.58,8.4252191122,40.5249223835,0.9279003563,0.01131893
801407,0.7267064625,0.0778614067,1.6610433428,0.0519076045,0.1557228134,2.128211783,0.5969374513,0,5.3983908643,0.3489966347,0.0373924966,0.7977065935,0.024928331,0.0747849931,1.022061573,0.2866758071,0,2.592546429,28,3,64,2,6,82,23,0,208,0.0364417258,0.0039044706,0.0026029804,0.0832953732,0.0078089412,0.1067221969,0.0299342747,0,0.2707099629,8023,11,13.7105820765,768.35,38.53,768.35,10.441855925,41.7644752352,28.0538931587,0.5057028243
801408,0.0674763833,0,1.2483130904,0,0.1012145749,1.9905533063,0.8434547908,0.0337381916,4.2847503374,0.0354170356,0,0.6552151585,0,0.0531255534,1.04480255,0.4427129449,0.0177085178,2.2489817602,2,0,37,0,3,59,25,1,127,0.0017527716,0,0,0.032426274,0.0026291574,0.0517067613,0.0219096446,0.0008763858,0.1113009947,5647,26,46.0421462724,1141.05,29.64,1141.05,4.948950528,49.374076082,3.3319298096,0.034919951
801409,1.8352539479,0.0426803244,2.4185517143,0.0142267748,0.2134016219,1.8779342723,0.3983496941,0.0142267748,6.8146251245,1.1551893973,0.0268648697,1.5223426166,0.0089549566,0.1343243485,1.182054267,0.2507387839,0.0089549566,4.2894241963,129,3,170,1,15,132,28,1,479,0.1861283853,0.0043285671,0.0014428557,0.245285469,0.0216428355,0.1904569524,0.0403999596,0.0014428557,0.6911278803,11167,24,21.4918957643,693.07,70.29,693.07,16.1123696019,45.2217400402,23.7298442759,0.3556970624
801501,1.2956419317,0.0706713781,6.160188457,0.0471142521,0.2120141343,4.0518256773,0.8833922261,0,12.7208480565,0.7979688067,0.0435255713,3.7939789626,0.0290170475,0.1305767138,2.4954660863,0.5440696409,0,7.8346028292,110,6,523,4,18,344,75,0,1080,0.1413354919,0.0077092086,0.0051394724,0.6719860206,0.0231276259,0.4419946293,0.0963651081,0,1.387657557,13785,78,56.5832426551,778.29,84.9,778.29,17.7119068728,51.2924120618,5.2908305933,0.0490456406
801502,0.4867326111,0.023551578,6.2019155283,0.0314021039,0.2904694615,2.2923535877,0.7457999686,0.007850526,10.080075365,0.5639439694,0.0272876114,7.1857376751,0.0363834819,0.3365472076,2.6559941786,0.8641076951,0.0090958705,11.6790976896,62,3,790,4,37,292,95,1,1284,0.0407929626,0.001973853,0.002631804,0.5197812971,0.0243441873,0.1921216946,0.0625053459,0.000657951,0.8448090955,10994,32,29.1067855194,1519.87,127.38,1519.87,7.2335133926,48.655515728,19.5487302086,0.2513908397
801601,0.3330771202,0.0256213169,2.4340251089,0.0512426339,0.1281065847,1.0504739944,0.3330771202,0,4.3556238791,0.1004947434,0.0077303649,0.734384663,0.0154607297,0.0386518244,0.3169449598,0.1004947434,0,1.3141620284,13,1,95,2,5,41,13,0,170,0.0291538651,0.002242605,0.00448521,0.2130474759,0.011213025,0.0919468054,0.0291538651,0,0.3812428517,12936,53,40.9709338281,445.91,39.03,445.91,29.0103384091,40.335572674,0.6353611541,0.007814395
801602,0.2299908004,0,4.6458141674,0,0.0919963201,2.483900644,0.7819687213,0,8.2336706532,0.0480261262,0,0.9701277495,0,0.0192104505,0.5186821631,0.1632888291,0,1.7193353184,5,0,101,0,2,54,17,0,179,0.0503930659,0,0,1.0179399315,0.0201572264,0.5442451119,0.1713364241,0,1.8040717597,10411,57,54.7497838824,99.22,21.74,99.22,104.9284418464,42.7611635083,11.9886203742,0.1229464044
801603,0.4451949647,0.0460546515,5.4190973288,0.092109303,0.1535155051,1.6886705557,0.8596868284,0.0153515505,8.7196806877,0.3719379248,0.0384763371,4.5273823265,0.0769526741,0.1282544568,1.4107990253,0.7182249583,0.0128254457,7.2848531486,29,3,353,6,10,110,56,1,568,0.0625674218,0.0064724919,0.0129449838,0.761596548,0.021574973,0.2373247033,0.120819849,0.0021574973,1.2254584682,7797,47,60.2795947159,463.5,65.14,463.5,16.8220064725,48.1818676543,12.0977270616,0.1115394058
801604,0,0,0.0848176421,0,0,0.1696352841,0,0,0.2544529262,0,0,0.0162390386,0,0,0.0324780773,0,0,0.0487171159,0,0,1,0,0,2,0,0,3,0,0,0,0.0013213705,0,0.0026427411,0,0,0.0039641116,6158,39,63.3322507308,756.79,11.79,756.79,8.1369996961,39.9351383542,23.3971123765,0.2265682573
801605,0.1019367992,0,1.2232415902,0.1359157322,0.577641862,3.2279986408,0.7815154604,0,6.0482500849,0.0456273764,0,0.5475285171,0.0608365019,0.2585551331,1.4448669202,0.3498098859,0,2.7072243346,3,0,36,4,17,95,23,0,178,0.0072718458,0,0.0096957944,0.08726215,0.0412071264,0.2302751182,0.0557508181,0,0.431462853,6575,34,51.711026616,412.55,29.43,412.55,15.9374621258,39.0606970145,12.6503296015,0.1393642105
801606,0,0.0874635569,2.915451895,0,0.4664723032,2.7988338192,0.4664723032,0.029154519,6.7638483965,0,0.0831716108,2.7723870252,0,0.443581924,2.6614915442,0.443581924,0.0277238703,6.4319378985,0,3,100,0,16,96,16,1,232,0,0.0189621389,0,0.6320712976,0.1011314076,0.6067884457,0.1011314076,0.006320713,1.4664054105,3607,6,16.6343221514,158.21,34.3,158.21,22.798811706,43.1449591424,26.5106369911,0.4434753382
801607,0,0.0500751127,2.5538307461,0.0500751127,0.450676014,3.3550325488,0.8512769154,0,7.3109664497,0,0.0504032258,2.5705645161,0.0504032258,0.4536290323,3.377016129,0.8568548387,0,7.3588709677,0,1,51,1,9,67,17,0,146,0,0.0092936803,0.0092936803,0.4739776952,0.0836431227,0.6226765799,0.1579925651,0,1.3568773234,1984,2,10.0806451613,107.6,19.97,107.6,18.43866171,40.6722490009,30.5916038397,0.6027558496
801608,0.0551419906,0,0.6617038875,0.0275709953,0.3584229391,1.3509787703,0.3032809484,0,2.7570995313,0.0672494956,0,0.8069939475,0.0336247478,0.4371217216,1.6476126429,0.369872226,0,3.3624747814,2,0,24,1,13,49,11,0,100,0.0078647267,0,0.0039323634,0.0943767204,0.0511207236,0.1926858042,0.0432559969,0,0.393236335,2974,10,33.6247478144,254.3,36.27,254.3,11.694848604,32.5868269504,1.037920864,0.0156758221
801609,0.0474721101,0.0474721101,1.3054830287,0,0.356040826,3.0856871588,0.9969143128,0,5.8390695466,0.040096231,0.040096231,1.1026463512,0,0.3007217322,2.606255012,0.84202085,0,4.9318364074,2,2,55,0,15,130,42,0,246,0.003211046,0.003211046,0,0.088303765,0.024082845,0.2087179899,0.067431966,0,0.3949586578,4988,10,20.0481154771,622.85,42.13,622.85,8.0083487196,40.7933163357,20.7452008586,0.3409716083
801610,0.0925925926,0.0925925926,1.5740740741,0.0925925926,0.6481481481,1.8981481481,0.787037037,0,5.1851851852,0.0911992704,0.0911992704,1.5503875969,0.0911992704,0.6383948928,1.8695850433,0.7751937984,0,5.1071591427,2,2,34,2,14,41,17,0,112,0.0086378164,0.0086378164,0.0086378164,0.1468428781,0.0604647145,0.1770752354,0.0734214391,0,0.4837177162,2193,4,18.2398540812,231.54,21.6,231.54,9.4713656388,19.7881663929,1.5483123118,0.0407150383
801611,0.8791208791,0.0775694893,6.9424692954,0.0904977376,0.3232062056,3.3872010343,0.5429864253,0,12.2430510666,0.988372093,0.0872093023,7.8052325581,0.101744186,0.363372093,3.8081395349,0.6104651163,0,13.7645348837,68,6,537,7,25,262,42,0,947,0.1565485646,0.0138131086,0.0161152934,1.2362732233,0.0575546193,0.6031724106,0.0966917605,0,2.1801689804,6880,54,78.488372093,434.37,77.35,434.37,15.8390312406,51.6504809179,26.8378911751,0.2062250477
801701,0.2356109054,0.0112195669,1.4024458656,0.0336587008,0.4263435431,2.1092785818,0.6395153147,0,4.8580724784,0.1502898447,0.0071566593,0.8945824089,0.0214699778,0.2719530523,1.345451943,0.4079295785,0,3.0988334645,21,1,125,3,38,188,57,0,433,0.014686958,0.000699379,0.0020981369,0.0874223689,0.0265764002,0.1314832429,0.0398646002,0,0.302831086,13973,100,71.5665927145,1429.84,89.13,1429.84,9.7724220892,36.9431864919,34.6234062226,0.3190809757
801702,0.3014696646,0.012561236,5.7028011556,0.0628061801,0.7034292174,3.5799522673,1.1305112423,0.0376837081,11.5312146715,0.1473839352,0.0061409973,2.7880127733,0.0307049865,0.3438958487,1.7501842299,0.5526897568,0.0184229919,5.6374355195,24,1,454,5,56,285,90,3,918,0.0158727009,0.0006613625,0.0033068127,0.3002585928,0.0370363022,0.1884883236,0.0595226285,0.0019840876,0.6071308109,16284,137,84.1316629821,1512.03,79.61,1512.03,10.7696275868,43.4651388777,40.6665241044,0.3187111551
801703,0.2653458341,0.0176897223,1.5213161153,0.0353794445,0.2830355563,2.2996638953,1.3444188926,0.0176897223,5.7845391827,0.1666296379,0.0111086425,0.9553432571,0.022217285,0.1777382804,1.4441235281,0.8442568318,0.0111086425,3.6325261053,15,1,86,2,16,130,76,1,327,0.021857605,0.0014571737,0.0029143473,0.1253169353,0.0233147787,0.1894325766,0.1107451986,0.0014571737,0.4764957888,9002,42,46.6562986003,686.26,56.53,686.26,13.1174773409,43.5802814218,3.0760171785,0.0340883617
801704,0.0710900474,0,1.5402843602,0.0236966825,0.6161137441,1.9194312796,0.4739336493,0.0236966825,4.6682464455,0.0391900718,0,0.8491182234,0.0130633573,0.3396472894,1.0581319399,0.2612671457,0.0130633573,2.5734813847,3,0,65,1,26,81,20,1,197,0.0045764496,0,0.0015254832,0.0991564078,0.0396625631,0.1235641389,0.0305096639,0.0015254832,0.3005201898,7655,38,49.6407576747,655.53,42.2,655.53,11.6775738715,36.6603349927,12.9804226821,0.1504085555
801801,1.1649959361,0.0812787862,5.0663776754,0.0270929287,0.21674343,2.8989433758,2.4383635871,0,11.8937957193,0.5489595302,0.0382995021,2.3873356313,0.0127665007,0.1021320056,1.3660155751,1.1489850632,0,5.6044938082,43,3,187,1,8,107,90,0,439,0.0873593109,0.0060948356,0.0020316119,0.3799114217,0.016252895,0.2173824713,0.1828450693,0,0.8918776157,7833,15,19.1497510532,492.22,36.91,492.22,15.9136158628,41.5160089027,22.3662578495,0.3686800901
801802,0.293255132,0.0977517107,1.7595307918,0,0.3910068426,2.541544477,0.8797653959,0,5.96285435,0.0694123091,0.0231374364,0.4164738547,0,0.0925497455,0.6015733457,0.2082369273,0,1.4113836187,3,1,18,0,4,26,9,0,61,0.0057298929,0.0019099643,0,0.0343793571,0.0076398571,0.0496590714,0.0171896786,0,0.1165078213,4322,15,34.7061545581,523.57,10.23,523.57,8.254865634,38.2084960827,3.5023415247,0.0480334404
801803,0.5885015844,0.0452693526,3.6441828882,0.0226346763,0.1358080579,2.2861023087,2.0823902218,0,8.8048890901,0.3702648818,0.028481914,2.2927940758,0.014240957,0.085445742,1.4383366562,1.3101680433,0,5.53973227,26,2,161,1,6,101,92,0,389,0.0436835296,0.0033602715,0.0016801358,0.2705018566,0.0100808145,0.1696937113,0.1545724895,0,0.6535728087,7022,19,27.0578182854,595.19,44.18,595.19,11.7979132714,42.6041619976,15.5463437122,0.2231682713
801901,6.334841629,0.3016591252,21.4177978884,0.4524886878,0.1508295626,15.0829562594,15.233785822,0,58.9743589744,2.6103169671,0.124300808,8.8253573648,0.1864512119,0.062150404,6.2150403978,6.2771908017,0,24.3008079553,42,2,142,3,1,100,101,0,391,0.5856107083,0.0278862242,0.0418293363,1.9799219186,0.0139431121,1.3943112103,1.4082543224,0,5.4517568321,1609,12,74.5804847732,71.72,6.63,71.72,22.4344673731,65.8767189974,8.7037657758,0.0619673861
801902,0.0991080278,0,1.0901883053,0,0.1982160555,2.4777006938,0.4955401388,0,4.360753221,0.0369139904,0,0.4060538944,0,0.0738279808,0.9228497601,0.184569952,0,1.6242155777,1,0,11,0,2,25,5,0,44,0.0055978504,0,0,0.0615763547,0.0111957009,0.1399462606,0.0279892521,0,0.2463054187,2709,16,59.0623846438,178.64,10.09,178.64,15.1645768025,42.7896872808,16.2726973629,0.1597679562
801903,0.2983590254,0,1.3426156141,0,0.2486325211,3.5803083043,0.6464445549,0,6.1163600199,0.1812141347,0,0.8154636062,0,0.1510117789,2.1745696164,0.3926306252,0,3.7148897614,6,0,27,0,5,72,13,0,123,0.0241721054,0,0,0.1087744743,0.0201434212,0.2900652647,0.052372895,0,0.4955281605,3311,17,51.3440048324,248.22,20.11,248.22,13.3389734913,48.1230638683,3.220940964,0.0323819834
801904,2.4786324786,0.0683760684,6.5982905983,0.1367521368,0.1709401709,4.1196581197,2.1367521368,0,15.7094017094,1.4832242226,0.0409165303,3.9484451718,0.0818330606,0.1022913257,2.4652209493,1.2786415712,0,9.4005728314,145,4,386,8,10,241,125,0,919,0.2175087003,0.00600024,0.01200048,0.5790231609,0.0150006,0.3615144606,0.1875075003,0,1.3785551422,9776,45,46.031096563,666.64,58.5,666.64,14.6645865835,52.013682708,5.982586145,0.0610189159
801905,1.4285714286,0.1142857143,5.4285714286,0.1142857143,0.1714285714,4.6,3.2,0,15.0571428571,0.6996921355,0.0559753708,2.6588301147,0.0559753708,0.0839630563,2.2530086762,1.5673103834,0,7.3747551078,50,4,190,4,6,161,112,0,527,0.09330273,0.0074642184,0.0074642184,0.3545503741,0.0111963276,0.3004347907,0.2089981153,0,0.9834107746,7146,32,44.7802966695,535.89,35,535.89,13.334826177,47.1342576095,2.35396094,0.0256103177
801906,1.6042780749,0.1336898396,5.2139037433,0.1336898396,0,4.0106951872,4.077540107,0,15.1737967914,0.3412484004,0.0284373667,1.1090573013,0.0284373667,0,0.853121001,0.8673396843,0,3.2276411204,24,2,78,2,0,60,61,0,227,0.0598279945,0.0049856662,0.0049856662,0.1944409822,0,0.1495699863,0.1520628194,0,0.5658731148,7033,43,61.1403384047,401.15,14.96,401.15,17.5320952262,42.8478878314,18.2924505732,0.1759088623
802001,0.8392511298,0.0322788896,6.6655907037,0.0645577792,0.242091672,3.7927695287,1.4525500323,0.0161394448,13.1052291801,0.6211180124,0.0238891543,4.9331103679,0.0477783086,0.1791686574,2.8069756331,1.0750119446,0.0119445772,9.6989966555,52,2,413,4,15,235,90,1,812,0.2556790245,0.0098338086,0.0196676173,2.0306814829,0.0737535648,1.1554725145,0.4425213885,0.0049169043,3.9925263054,8372,70,83.6120401338,203.38,61.96,203.38,41.1643229423,55.5778964316,28.0341437022,0.2014092713
802002,0.7129065795,0.0594088816,6.4013069954,0.0445566612,0.475271053,2.8516263181,0.9950987673,0.0148522204,11.5550274766,0.4739804483,0.0394983707,4.2559494421,0.029623778,0.3159869655,1.8959217932,0.6615977091,0.0098745927,7.6824330996,48,4,431,3,32,192,67,1,778,0.1806956784,0.0150579732,0.0112934799,1.622496612,0.1204637856,0.7227827134,0.252221051,0.0037644933,2.9287757868,10127,62,61.2224745729,265.64,67.33,265.64,38.123023641,41.9943757215,19.2280988514,0.1862883705
802003,1.3843648208,0.0135722041,2.6465798046,0.0950054289,0.434310532,3.7866449511,1.2350705755,0.0135722041,9.6091205212,0.7660533233,0.0075103267,1.4645137063,0.0525722869,0.2403304544,2.0953811491,0.6834397296,0.0075103267,5.317311303,102,1,195,7,32,279,91,1,708,0.3243758944,0.0031801558,0.0222610908,0.6201303864,0.1017649865,0.8872634759,0.2893941803,0.0031801558,2.251550326,13315,92,69.0950056327,314.45,73.68,314.45,42.343774845,46.6876286319,22.4073770008,0.1935296873
802004,0.1050735515,0.0450315221,5.2386670669,0.0450315221,0.0900630441,2.4617232062,0.7505253678,0,8.7361152807,0.0594530321,0.0254798709,2.9641583149,0.0254798709,0.0509597418,1.3928996093,0.424664515,0,4.943094955,7,3,349,3,6,164,50,0,582,0.0121502465,0.0052072485,0.0052072485,0.6057765743,0.010414497,0.2846629174,0.0867874748,0,1.010206207,11774,70,59.4530321046,576.12,66.62,576.12,20.4367145734,46.8827507312,12.5702813734,0.1182130891
802101,3.3668561434,0.0874508089,5.0284215129,0.0437254045,0.1749016178,3.6729339746,1.3554875383,0,13.7297770004,0.9409751925,0.0244409141,1.4053525602,0.012220457,0.0488818282,1.0265183918,0.3788341684,0,3.8372235122,77,2,115,1,4,84,31,0,314,0.0661262066,0.0017175638,0.0008587819,0.0987599189,0.0034351276,0.0721376799,0.026622239,0,0.2696575178,8183,28,34.2172797263,1164.44,22.87,1164.44,7.0274123184,44.4782000296,10.2609203034,0.1303876707
802102,0,0,0.8220502901,0.0241779497,0.3626692456,1.6199226306,0.4110251451,0,3.2398452611,0,0,0.3431570448,0.0100928543,0.1513928139,0.6762212354,0.1715785224,0,1.3524424707,0,0,34,1,15,67,17,0,134,0,0,0.0002560184,0.0087046239,0.0038402753,0.0171532295,0.004352312,0,0.0343064591,9908,49,49.45498587,3905.97,41.36,3905.97,2.5366298256,37.8336717937,11.6213140763,0.1331365883
802103,1.0946051603,0.136825645,1.739640344,0.0195465207,0.0781860829,2.71696638,0.625488663,0.0195465207,6.4308053167,0.7440871645,0.0930108956,1.1825671007,0.0132872708,0.0531490832,1.8469306404,0.4251926654,0.0132872708,4.3715120914,56,7,89,1,4,139,32,1,329,0.1168029368,0.0146003671,0.0020857667,0.1856332388,0.0083430669,0.2899215752,0.0667445353,0.0020857667,0.6862172535,7526,25,33.2181769864,479.44,51.16,479.44,15.6974803938,49.1681098297,15.9499328433,0.1935993654
802104,2.124430956,0.1707132018,3.5849772382,0.0758725341,0.0948406677,2.940060698,0.7966616085,0,9.7875569044,1.4539789692,0.1168375957,2.4535895106,0.0519278203,0.0649097754,2.0122030378,0.5452421135,0,6.6986888225,112,9,189,4,5,155,42,0,516,0.1072026801,0.0086145011,0.0038286671,0.1809045226,0.0047858339,0.1483608519,0.040201005,0,0.4938980617,7703,29,37.6476697391,1044.75,52.72,1044.75,7.373055755,46.2170358107,8.5693660717,0.1021808401
802201,0,0,0.5233494364,0,0,0.040257649,0.040257649,0,0.6038647343,0,0,0.0757266849,0,0,0.0058251296,0.0058251296,0,0.0873769441,0,0,13,0,0,1,1,0,15,0,0,0,0.0076697975,0,0.0005899844,0.0005899844,0,0.0088497664,17167,94,54.7562183259,1694.96,24.84,1694.96,10.1282626139,39.7716629495,14.9845553763,0.1585199538
802202,0.3239740821,0.0647948164,6.3930885529,0.1295896328,0.1295896328,2.1166306695,0.6695464363,0,9.8272138229,0.195287072,0.0390574144,3.8536648874,0.0781148288,0.0781148288,1.275875537,0.4035932821,0,5.9237078505,15,3,296,6,6,98,31,0,455,0.0429897971,0.0085979594,0.0171959188,0.8483319959,0.0171959188,0.2808666743,0.0888455806,0,1.304023845,7681,46,59.8880354121,348.92,46.3,348.92,22.0136420956,45.6638439968,14.2241914153,0.1347601909
802203,0.853115727,0.0741839763,7.8264094955,0.0741839763,0.2596439169,4.1543026706,0.4451038576,0,13.6869436202,0.4544556412,0.0395178818,4.1691365343,0.0395178818,0.1383125864,2.2130013831,0.237107291,0,7.2910491998,23,2,211,2,7,112,12,0,369,0.0516088498,0.0044877261,0.0044877261,0.4734551003,0.0157070412,0.2513126599,0.0269263564,0,0.8279854598,5061,28,55.3250345781,445.66,26.96,445.66,11.3561908181,50.1383911159,5.1866434622,0.0491795466
802301,0,0,0.0560067208,0,0,0.2520302436,0.0280033604,0,0.3360403248,0,0,0.0325573824,0,0,0.1465082207,0.0162786912,0,0.1953442943,0,0,2,0,0,9,1,0,12,0,0,0,0.0051872601,0,0.0233426704,0.00259363,0,0.0311235605,6143,22,35.8131206251,385.56,35.71,385.56,15.932669364,40.6981612544,4.8850406293,0.0638473243
802302,0.0993377483,0.1655629139,3.2781456954,0.1324503311,0.5629139073,3.2450331126,1.6225165563,0,9.1059602649,0.0532009221,0.0886682036,1.7556304309,0.0709345629,0.3014718922,1.7378967902,0.8689483951,0,4.876751197,3,5,99,4,17,98,49,0,275,0.0179920835,0.0299868058,0.0239894446,0.5937387549,0.1019551397,0.5877413938,0.2938706969,0,1.6492743193,5639,40,70.9345628658,166.74,30.2,166.74,33.8191195874,32.9547322499,37.9798306159,0.3655798278
